Left_HandMatrixXB      , 0.03751791   ,    0.6106809 ,   0.6106809
Left_HandMatrixYB      , 0.7112781    ,   -0.5723031 ,   0.4081087
Left_HandMatrixZB      , 0.7019088    ,    0.5473007 ,  -0.4558356
Left_HandMatrixO       , -65.81212    ,     62.74118 ,   -79.78973
Left_Hand_D            , -0.7909875   ,   -0.4081087 ,   0.4558356
Left_Hand_N            , -0.7909875   ,   -0.4081087 ,  -0.4081087
Others_Hand_Features   , -2.411381    ,    -1.094472 ,   -2.093597
Left_Hand_M            , 0            ,            0 ,           1
Left_HandPalm_P        , 27.26697     ,     115.2806 ,   -24.51519
Left_HandPalm_N        , 0.2254       ,    0.9529569 ,  -0.2026527
Others_Palm_Features   , 1.361261     ,     2.909334 ,   0.8384898
Left_HandPalm_M        , 0            ,            0 ,    120.9715
Left_HandWrist_P       , 67.87948     ,     128.0267 ,   -49.38913
Left_HandWrist_N       , 0.4433847    ,    0.8362625 ,  -0.3226068
Others_Wrist_Features  , 1.202615     ,     2.654079 ,   0.9417858
Left_HandWrist_M       , 0            ,            0 ,    153.0939
Left_HandArm_D         , -0.5100477   ,   -0.8210771 ,  -0.2562883
Left_HandArm_N         , -0.5100477   ,   -0.8210771 ,  -0.2562883
Others_Arm_Features    , -1.268242    ,   -0.5558574 ,   -1.105168
Left_HandArm_M         , 0            ,            0 ,           1
Left_HandElbow_        , 191.9848     ,      327.812 ,    12.97119
Left_HandElbow_N       , 0.5050709    ,     0.862403 ,  0.03412442
Others_Elbow_Features  , 1.610345     ,     2.611788 ,    1.638257
Left_HandElbow_M       , 0            ,            0 ,    380.1146
Left_HandMatrixXB      , 0.03751791   ,    0.6106809 ,   0.6106809
Left_HandMatrixYB      , 0.7112781    ,   -0.5723031 ,   0.4081087
Left_HandMatrixZB      , 0.7019088    ,    0.5473007 ,  -0.4558356
Left_HandMatrixO       , -65.81212    ,     62.74118 ,   -79.78973
Left_Hand_D            , -0.7909875   ,   -0.4081087 ,   0.4558356
Left_Hand_N            , -0.7909875   ,   -0.4081087 ,  -0.4081087
Others_Hand_Features   , -2.411381    ,    -1.094472 ,   -2.093597
Left_Hand_M            , 0            ,            0 ,           1
Left_HandPalm_P        , 27.26697     ,     115.2806 ,   -24.51519
Left_HandPalm_N        , 0.2254       ,    0.9529569 ,  -0.2026527
Others_Palm_Features   , 1.361261     ,     2.909334 ,   0.8384898
Left_HandPalm_M        , 0            ,            0 ,    120.9715
Left_HandWrist_P       , 67.87948     ,     128.0267 ,   -49.38913
Left_HandWrist_N       , 0.4433847    ,    0.8362625 ,  -0.3226068
Others_Wrist_Features  , 1.202615     ,     2.654079 ,   0.9417858
Left_HandWrist_M       , 0            ,            0 ,    153.0939
Left_HandArm_D         , -0.5100477   ,   -0.8210771 ,  -0.2562883
Left_HandArm_N         , -0.5100477   ,   -0.8210771 ,  -0.2562883
Others_Arm_Features    , -1.268242    ,   -0.5558574 ,   -1.105168
Left_HandArm_M         , 0            ,            0 ,           1
Left_HandElbow_        , 191.9848     ,      327.812 ,    12.97119
TYPE_INDEX             , 0.6153588    ,    0.4145345 ,  -0.6704437
TYPE_INDEXTipP         , 9.36578      ,     151.6211 ,    151.6211
TYPE_INDEXTipV         , -1.240542    ,     11.58488 ,   -1.842859
TYPE_INDEXTipS         , 16.7474      ,     159.3274 ,   -25.27259
TYPE_INDEXD_N          , 0.6153588    ,    0.4145345 ,  -0.6704437
Others_Finger_Featuers , 0.553766     ,     2.163616 ,   0.7425835
TYPE_MIDDLE            , 0.3378927    ,    0.7103246 ,  -0.6174686
TYPE_MIDDLETipP        , -2.717225    ,     152.9902 ,    152.9902
TYPE_MIDDLE            , 0.3378927    ,    0.7103246 ,  -0.6174686
TYPE_MIDDLETipP        , -2.717225    ,     152.9902 ,    152.9902
TYPE_MIDDLETipV        , -0.9267642   ,     9.870224 ,   -2.455109
TYPE_MIDDLETipS        , 4.951288     ,      163.255 ,   -36.87568
TYPE_MIDDLED_N         , 0.3378927    ,    0.7103246 ,  -0.6174686
TYPE_PINKY             , 0.1701595    ,    0.9497983 ,  -0.2625433
TYPE_PINKYTipP         , 1.584453     ,     125.3245 ,    125.3245
TYPE_PINKYTipV         , 4.981689     ,     9.074088 ,    8.093607
TYPE_RING              , 0.3049077    ,    0.8061749 ,  -0.5070634
TYPE_RINGTipP          , 1.218913     ,     141.9762 ,    141.9762
TYPE_RINGTipV          , 2.439671     ,     7.959906 ,    -2.44058
TYPE_RINGTipS          , 6.582133     ,     149.4474 ,    -49.8487
TYPE_RINGD_N           , 0.3049077    ,    0.8061749 ,  -0.5070634
Others_Finger_Featuers , 1.009344     ,     2.780006 ,   0.5413899
TYPE_PINKY             , 0.1701595    ,    0.9497983 ,  -0.2625433
TYPE_PINKYTipP         , 1.584453     ,     125.3245 ,    125.3245
TYPE_PINKYTipV         , 4.981689     ,     9.074088 ,    8.093607
TYPE_PINKYTipS         , 1.439992     ,     125.9635 ,   -56.61964
TYPE_PINKYD_N          , 0.1701595    ,    0.9497983 ,  -0.2625433
Others_Finger_Featuers , 1.30111      ,      2.96432 ,   0.5750524

