Left_HandMatrixXB      , 0.6108093    ,    0.7650406 ,   0.7650406
Left_HandMatrixYB      , -0.7222419   ,    0.4327573 ,   0.5395254
Left_HandMatrixZB      , 0.3244669    ,   -0.4769004 ,   0.8168765
Left_HandMatrixO       , 93.01731     ,    -116.7537 ,   -58.83844
Left_Hand_D            , -0.204022    ,   -0.5395254 ,  -0.8168765
Left_Hand_N            , -0.204022    ,   -0.5395254 ,  -0.5395254
Others_Hand_Features   , -0.5837029   ,   -0.3615302 ,  -0.2447515
Left_Hand_M            , 0            ,            0 ,           1
Left_HandPalm_P        , 44.50984     ,     149.4519 ,   -37.79718
Left_HandPalm_N        , 0.2773987    ,    0.9314289 ,  -0.2355634
Left_HandMatrixXB      , 0.6108093    ,    0.7650406 ,   0.7650406
Left_HandMatrixYB      , -0.7222419   ,    0.4327573 ,   0.5395254
Left_HandMatrixZB      , 0.3244669    ,   -0.4769004 ,   0.8168765
Left_HandMatrixO       , 93.01731     ,    -116.7537 ,   -58.83844
Left_Hand_D            , -0.204022    ,   -0.5395254 ,  -0.8168765
Left_Hand_N            , -0.204022    ,   -0.5395254 ,  -0.5395254
Others_Hand_Features   , -0.5837029   ,   -0.3615302 ,  -0.2447515
Left_Hand_M            , 0            ,            0 ,           1
Left_HandPalm_P        , 44.50984     ,     149.4519 ,   -37.79718
Left_HandPalm_N        , 0.2773987    ,    0.9314289 ,  -0.2355634
Others_Palm_Features   , 1.323085     ,     2.852137 ,   0.8667744
Left_HandPalm_M        , 0            ,            0 ,    160.4544
Left_HandWrist_P       , 53.22084     ,     182.3537 ,   -2.130109
Left_HandWrist_N       , 0.280149     ,     0.959891 , -0.01121267
Others_Wrist_Features  , 1.559116     ,     2.857625 ,    1.530794
Left_HandWrist_M       , 0            ,            0 ,    189.9733
Left_HandArm_D         , -0.4467748   ,   -0.7812658 ,  -0.4359083
Left_HandArm_N         , -0.4467748   ,   -0.7812658 ,  -0.4359083
TYPE_THUMB             , -0.5434418   ,   -0.5104596 ,  -0.6664099
TYPE_THUMBTipP         , 35.4813      ,     112.8831 ,    112.8831
TYPE_THUMB             , -0.5434418   ,   -0.5104596 ,  -0.6664099
TYPE_THUMBTipP         , 35.4813      ,     112.8831 ,    112.8831
TYPE_THUMBTipV         , 2.682693     ,    -9.754053 ,   -9.975572
TYPE_INDEX             , -0.266958    ,   -0.6996676 ,  -0.6627207
TYPE_INDEXTipP         , 42.72865     ,     75.34332 ,    75.34332
TYPE_INDEXTipV         , 21.5055      ,    -6.623279 ,   -4.492103
TYPE_INDEX             , -0.266958    ,   -0.6996676 ,  -0.6627207
TYPE_INDEXTipP         , 42.72865     ,     75.34332 ,    75.34332
TYPE_INDEXTipV         , 21.5055      ,    -6.623279 ,   -4.492103
TYPE_INDEXTipS         , 39.47816     ,     75.95165 ,   -104.3137
TYPE_INDEXD_N          , -0.266958    ,   -0.6996676 ,  -0.6627207
Others_Finger_Featuers , -0.8125107   ,   -0.3645005 ,  -0.3829361
TYPE_MIDDLE            , -0.521715    ,   -0.2620137 ,    0.811888
TYPE_MIDDLETipP        , -2.860529    ,     103.6589 ,    103.6589
TYPE_MIDDLETipV        , 3.789371     ,     -54.0573 ,   -35.18594
TYPE_MIDDLETipS        , -4.343917    ,     105.8191 ,   -6.438074
TYPE_MIDDLED_N         , -0.5217151   ,   -0.2620138 ,   0.8118882
Others_Finger_Featuers , -2.829423    ,    -1.105377 ,   -2.570441
TYPE_RING              , -0.5047592   ,   -0.4064296 ,   0.7615991
TYPE_RINGTipP          , -10.08475    ,     115.2283 ,    115.2283
TYPE_RINGTipV          , 8.99919      ,    -36.08746 ,   -23.04342
TYPE_RINGTipS          , -11.62513    ,     117.1595 ,   -14.41992
TYPE_RINGD_N           , -0.5047593   ,   -0.4064296 ,   0.7615992
Others_Finger_Featuers , -2.651386    ,   -0.8928958 ,   -2.556298
TYPE_PINKY             , -0.407674    ,   -0.5414447 ,   0.7352819
TYPE_PINKYTipP         , -6.533882    ,     132.1318 ,    132.1318
TYPE_PINKYTipV         , -23.95602    ,    -66.34133 ,   -70.98621
TYPE_PINKYTipS         , -6.019193    ,     134.9945 ,   -22.04301
TYPE_PINKYD_N          , -0.4076741   ,   -0.5414448 ,   0.7352819
Others_Finger_Featuers , -2.506867    ,   -0.6453784 ,   -2.635343

