Left_HandMatrixXB      , -0.9247842   ,   0.07615653 ,  0.07615653
Left_HandMatrixYB      , -0.3774923   ,  -0.06084982 ,   0.9240113
Left_HandMatrixZB      , 0.04768512   ,    0.9952374 ,  0.08502145
Left_HandMatrixO       , 94.88158     ,     17.74922 ,   -133.8543
Left_Hand_D            , 0.3727928    ,   -0.9240113 , -0.08502145
Left_Hand_N            , 0.3727928    ,   -0.9240113 ,  -0.9240113
Others_Hand_Features   , -1.479041    ,    0.3834774 ,    1.346565
Left_Hand_M            , 0            ,            0 ,           1
Left_HandPalm_P        , 36.49334     ,       160.58 ,   -10.80864
Left_HandPalm_N        , 0.2211331    ,    0.9730419 , -0.06549548
Others_Palm_Features   , 1.503588     ,     2.918128 ,    1.282847
Left_HandPalm_M        , 0            ,            0 ,    165.0288
Left_HandWrist_P       , 25.00405     ,       207.89 ,   -3.126163
Left_HandWrist_N       , 0.1194015    ,    0.9927338 , -0.01492832
Others_Wrist_Features  , 1.55576      ,     3.021892 ,    1.446415
Left_HandWrist_M       , 0            ,            0 ,    209.4116
Left_HandArm_D         , -0.5296562   ,   -0.6924778 ,  -0.4898355
Left_HandArm_N         , -0.5296562   ,   -0.6924778 ,  -0.4898355
Others_Arm_Features    , -0.9551435   ,   -0.6529509 ,  -0.8244377
Left_HandArm_M         , 0            ,            0 ,           1
Left_HandElbow_        , 153.8463     ,     376.3396 ,    116.0295
Left_HandElbow_N       , 0.3638717    ,    0.8901047 ,   0.2744286
Others_Elbow_Features  , 1.86986      ,     2.753526 ,    2.216974
Left_HandElbow_M       , 0            ,            0 ,    422.8038
TYPE_THUMB             , 0.1031181    ,    -0.802453 ,   -0.587738
TYPE_THUMBTipP         , 17.55971     ,     132.3683 ,    132.3683
TYPE_THUMBTipV         , -0.04177373  ,   -0.8528053 ,   0.6113245
TYPE_THUMBTipS         , 7.029611     ,     132.1503 ,   -75.55079
TYPE_THUMBD_N          , 0.1031181    ,    -0.802453 ,   -0.587738
Others_Finger_Featuers , -0.9386373   ,    0.1278031 ,   0.1736813
TYPE_INDEX             , -0.02936928  ,   -0.3249781 ,  -0.9452654
TYPE_INDEXTipP         , 25.27891     ,     93.48159 ,    93.48159
TYPE_INDEXTipV         , -10.99855    ,     15.32836 ,   -4.548561
TYPE_INDEXTipS         , 18.12332     ,     97.04955 ,   -78.02668
TYPE_INDEXD_N          , -0.02936928  ,   -0.3249781 ,  -0.9452654
Others_Finger_Featuers , -0.3311369   ,  -0.09012827 , -0.03105989
TYPE_MIDDLE            , -0.03660784  ,   -0.3463652 ,  -0.9373852
TYPE_MIDDLETipP        , 49.47393     ,     97.15784 ,    97.15784
TYPE_MIDDLETipV        , -28.27803    ,    -20.07832 ,    10.80446
TYPE_MIDDLETipS        , 43.99369     ,     99.57802 ,    -80.8644
TYPE_MIDDLED_N         , -0.03660784  ,   -0.3463652 ,  -0.9373852
Others_Finger_Featuers , -0.3539413   ,   -0.1053005 , -0.03903331
TYPE_RING              , -0.06002617  ,   -0.4123179 ,  -0.9090604
TYPE_RINGTipP          , 62.71563     ,     109.1854 ,    109.1854
TYPE_RINGTipV          , -1.347216    ,     -3.20492 ,    3.732627
TYPE_RINGTipS          , 57.63476     ,     113.7225 ,   -75.15858
TYPE_RINGD_N           , -0.06002617  ,   -0.4123179 ,  -0.9090604
Others_Finger_Featuers , -0.4258146   ,   -0.1445666 , -0.06593528
TYPE_PINKY             , -0.1577989   ,   -0.3019573 ,  -0.9401709
TYPE_PINKYTipP         , 72.99346     ,     139.4622 ,    139.4622
TYPE_PINKYTipV         , -3.508248    ,     2.118954 ,   -0.990663
TYPE_PINKYTipS         , 64.44649     ,     140.3507 ,   -67.04713
TYPE_PINKYD_N          , -0.1577989   ,   -0.3019573 ,  -0.9401709
Others_Finger_Featuers , -0.3107664   ,   -0.4815534 ,  -0.1662908

