Left_HandMatrixXB      , -0.8394177   ,    0.4505393 ,   0.4505393
Left_HandMatrixYB      , -0.5422471   ,   -0.7320273 ,   0.4124368
Left_HandMatrixZB      , -0.03668877  ,    0.5110288 ,   0.8587803
Left_HandMatrixO       , 91.75777     ,     86.83395 ,   -9.648457
Left_Hand_D            , 0.303961     ,   -0.4124368 ,  -0.8587803
Left_Hand_N            , 0.303961     ,   -0.4124368 ,  -0.4124368
Others_Hand_Features   , -0.4477304   ,    0.6351213 ,    0.340185
Left_Hand_M            , 0            ,            0 ,           1
Left_HandPalm_P        , 34.96824     ,     117.2996 ,   -32.72226
Left_HandPalm_N        , 0.2759939    ,    0.9258108 ,  -0.2582671
Others_Palm_Features   , 1.298749     ,      2.85187 ,   0.8185661
Left_HandPalm_M        , 0            ,            0 ,    126.6993
Left_HandWrist_P       , 27.69856     ,       138.24 ,    11.29944
Left_HandWrist_N       , 0.195833     ,    0.9773777 ,  0.07988875
Others_Wrist_Features  , 1.652353     ,     2.943846 ,    1.958132
Left_HandWrist_M       , 0            ,            0 ,    141.4397
Left_HandArm_D         , -0.3531329   ,   -0.8901721 ,  -0.2879075
Left_HandArm_N         , -0.3531329   ,   -0.8901721 ,  -0.2879075
Others_Arm_Features    , -1.257986    ,   -0.3776599 ,  -0.8867985
Left_HandArm_M         , 0            ,            0 ,           1
Left_HandElbow_        , 113.6004     ,     354.7801 ,    81.33479
Left_HandElbow_N       , 0.2979296    ,      0.93045 ,   0.2133095
Others_Elbow_Features  , 1.796156     ,     2.831709 ,    2.192162
Left_HandElbow_M       , 0            ,            0 ,    381.2995
TYPE_THUMB             , 0.1523646    ,   -0.1594083 ,  -0.9753841
TYPE_THUMBTipP         , 14.04742     ,     117.6179 ,    117.6179
TYPE_THUMBTipV         , -0.4973283   ,      1.36712 ,   0.6940934
TYPE_THUMBTipS         , 15.17883     ,     120.8261 ,   -74.80978
TYPE_THUMBD_N          , 0.1523646    ,   -0.1594083 ,  -0.9753841
Others_Finger_Featuers , -0.1619991   ,    0.7628097 ,   0.1549575
TYPE_INDEX             , -0.4775993   ,    0.6418526 ,  -0.5999367
TYPE_INDEXTipP         , 11.26739     ,     93.96308 ,    93.96308
TYPE_INDEXTipV         , 1.491561     ,    -1.676285 ,    1.320839
TYPE_INDEXTipS         , 12.04123     ,     101.3241 ,   -72.44843
TYPE_INDEXD_N          , -0.4775993   ,    0.6418526 ,  -0.5999367
Others_Finger_Featuers , 0.8191398    ,    -2.501881 ,  -0.6723478
TYPE_MIDDLE            , -0.5236619   ,    0.5936823 ,  -0.6109988
TYPE_MIDDLETipP        , 35.37035     ,     109.3504 ,    109.3504
TYPE_MIDDLETipV        , -0.06432368  ,    -1.809112 ,    1.055873
TYPE_MIDDLETipS        , 32.02019     ,     111.8216 ,   -85.06009
TYPE_MIDDLED_N         , -0.5236619   ,    0.5936823 ,  -0.6109988
Others_Finger_Featuers , 0.7710248    ,     -2.41878 ,  -0.7085778
TYPE_RING              , -0.607618    ,    0.6027713 ,  -0.5171723
TYPE_RINGTipP          , 47.75568     ,     126.9334 ,    126.9334
TYPE_RINGTipV          , -0.7353899   ,    -1.759323 ,    1.473904
TYPE_RINGTipS          , 43.94669     ,     129.6399 ,   -77.38591
TYPE_RINGD_N           , -0.607618    ,    0.6027713 ,  -0.5171723
Others_Finger_Featuers , 0.8616814    ,     -2.35219 ,  -0.8656367
TYPE_PINKY             , -0.7640086   ,    0.5435849 ,  -0.3475718
TYPE_PINKYTipP         , 51.81573     ,     140.4674 ,    140.4674
TYPE_PINKYTipV         , -2.438561    ,   -0.6737726 ,    1.139102
TYPE_PINKYTipS         , 50.32348     ,     140.5299 ,   -63.37906
TYPE_PINKYD_N          , -0.7640086   ,    0.5435849 ,  -0.3475718
Others_Finger_Featuers , 1.001904     ,    -2.189193 ,   -1.143849

