Left_HandMatrixXB      , -0.9851503   ,    0.1716861 ,   0.1716861
Left_HandMatrixYB      , -0.1060165   ,   -0.6159328 ,   0.7806326
Left_HandMatrixZB      , 0.1350534    ,    0.7688632 ,    0.624988
Left_HandMatrixO       , 33.67823     ,     83.44833 ,   -72.74309
Left_Hand_D            , -0.001671605 ,   -0.7806326 ,   -0.624988
Left_Hand_N            , -0.001671605 ,   -0.7806326 ,  -0.7806326
Others_Hand_Features   , -0.8956791   , -0.002141344 , -0.002674614
Left_Hand_M            , 0            ,            0 ,           1
Left_HandPalm_P        , 18.97279     ,     111.7546 ,   -23.24516
Left_HandPalm_N        , 0.1639648    ,    0.9657949 ,   -0.200887
Others_Palm_Features   , 1.365719     ,     2.973424 ,   0.6845436
Left_HandPalm_M        , 0            ,            0 ,    115.7126
Left_HandWrist_P       , 26.49006     ,     148.0739 ,    9.234915
Left_HandWrist_N       , 0.1757708    ,    0.9825221 ,   0.0612769
Others_Wrist_Features  , 1.633083     ,     2.964568 ,     1.90624
Left_HandWrist_M       , 0            ,            0 ,    150.7079
Left_HandArm_D         , -0.4907799   ,    -0.751303 ,  -0.4412243
Left_HandArm_N         , -0.4907799   ,    -0.751303 ,  -0.4412243
Others_Arm_Features    , -1.039783    ,   -0.5786483 ,  -0.8385192
Left_HandArm_M         , 0            ,            0 ,           1
Left_HandElbow_        , 145.9071     ,     330.8817 ,    116.5941
Left_HandElbow_N       , 0.3840117    ,    0.8708445 ,   0.3068629
Others_Elbow_Features  , 1.909584     ,     2.726278 ,    2.244987
Left_HandElbow_M       , 0            ,            0 ,    379.9549
TYPE_THUMB             , -0.08230975  ,   -0.4896561 ,  -0.8680219
TYPE_THUMBTipP         , -5.208348    ,     110.0483 ,    110.0483
TYPE_THUMBTipV         , 7.693693     ,      22.4356 ,    46.18234
TYPE_THUMBTipS         , -10.46603    ,     110.5507 ,   -83.95824
TYPE_THUMBD_N          , -0.08230975  ,   -0.4896561 ,   -0.868022
Others_Finger_Featuers , -0.5136083   ,   -0.1665401 , -0.09454182
TYPE_INDEX             , -0.0732445   ,   -0.3233809 ,  -0.9434299
TYPE_INDEXTipP         , -7.162689    ,     61.15603 ,    61.15603
TYPE_INDEXTipV         , -26.60106    ,     31.09525 ,    20.82087
TYPE_INDEXTipS         , -5.992686    ,      61.1447 ,    -101.037
TYPE_INDEXD_N          , -0.0732445   ,    -0.323381 ,    -0.94343
Others_Finger_Featuers , -0.3302208   ,   -0.2227379 , -0.07748098
TYPE_MIDDLE            , -0.2690558   ,    0.3938743 ,  -0.8789039
TYPE_MIDDLETipP        , 1.194066     ,     101.5876 ,    101.5876
TYPE_MIDDLETipV        , -27.11047    ,     30.56271 ,    25.81697
TYPE_MIDDLETipS        , 3.679741     ,     105.4236 ,   -100.4638
TYPE_MIDDLED_N         , -0.2690558   ,    0.3938743 ,  -0.8789039
Others_Finger_Featuers , 0.4213083    ,    -2.542299 ,   -0.297068
TYPE_RING              , -0.2783293   ,    0.1829645 ,  -0.9428981
TYPE_RINGTipP          , 20.62747     ,     96.78292 ,    96.78292
TYPE_RINGTipV          , -8.115493    ,    -19.45537 ,    11.87221
TYPE_RINGTipS          , 20.25055     ,     102.9714 ,   -99.85645
TYPE_RINGD_N           , -0.2783293   ,    0.1829645 ,  -0.9428981
Others_Finger_Featuers , 0.1916629    ,    -2.152333 ,  -0.2870335
TYPE_PINKY             , -0.3622351   ,   0.04797038 ,  -0.9308515
TYPE_PINKYTipP         , 36.57616     ,     100.2042 ,    100.2042
TYPE_PINKYTipV         , 16.28047     ,    -4.549965 ,    8.303121
TYPE_PINKYTipS         , 33.30209     ,     112.3299 ,   -78.67721
TYPE_PINKYD_N          , -0.3622351   ,   0.04797038 ,  -0.9308515
Others_Finger_Featuers , 0.05148832   ,    -1.702459 ,  -0.3711127

